protocol,src_addr,src_port,dst_addr,dst_port,length,suspicious
TCP,112.229.159.191,25601,12.12.246.0,80,54,No
TCP,112.229.159.191,25601,12.12.246.0,80,54,No
TCP,10.119.84.96,39820,12.12.33.242,80,1078,Yes
TCP,10.119.84.96,39820,12.12.33.242,80,1078,Yes
TCP,149.70.208.94,49861,12.12.24.133,80,1078,Yes
TCP,149.70.208.94,49861,12.12.24.133,80,1078,Yes
TCP,126.210.196.12,25596,12.12.172.212,80,1078,Yes
TCP,126.210.196.12,25596,12.12.172.212,80,1078,Yes
TCP,42.122.163.178,60904,12.12.95.41,80,1078,Yes
TCP,42.122.163.178,60904,12.12.95.41,80,1078,Yes
TCP,0.203.22.91,61881,12.12.194.25,80,1078,Yes
TCP,0.203.22.91,61881,12.12.194.25,80,1078,Yes
TCP,205.55.106.85,64548,12.12.193.151,80,54,No
TCP,205.55.106.85,64548,12.12.193.151,80,54,No
TCP,36.25.48.15,39399,12.12.24.127,80,54,No
TCP,36.25.48.15,39399,12.12.24.127,80,54,No
TCP,23.12.5.187,46392,12.12.13.116,80,54,No
TCP,23.12.5.187,46392,12.12.13.116,80,54,No
TCP,173.25.200.16,45678,12.12.187.141,80,54,No
TCP,173.25.200.16,45678,12.12.187.141,80,54,No
TCP,40.61.166.127,11143,12.12.38.81,80,54,No
TCP,40.61.166.127,11143,12.12.38.81,80,54,No
TCP,77.81.158.248,63110,12.12.161.101,80,54,No
TCP,77.81.158.248,63110,12.12.161.101,80,54,No
TCP,114.21.103.104,55834,12.12.99.14,80,1078,Yes
TCP,114.21.103.104,55834,12.12.99.14,80,1078,Yes
TCP,95.21.184.68,40552,12.12.63.81,80,1078,Yes
TCP,95.21.184.68,40552,12.12.63.81,80,1078,Yes
TCP,143.74.155.163,58198,12.12.196.46,80,54,No
TCP,143.74.155.163,58198,12.12.196.46,80,54,No
TCP,38.63.39.12,36116,12.12.228.124,80,54,No
TCP,38.63.39.12,36116,12.12.228.124,80,54,No
TCP,17.37.232.192,56863,12.12.248.251,80,54,No
TCP,17.37.232.192,56863,12.12.248.251,80,54,No
TCP,83.199.237.174,28242,12.12.163.176,80,1078,Yes
TCP,83.199.237.174,28242,12.12.163.176,80,1078,Yes
TCP,151.181.233.117,27441,12.12.159.45,80,54,No
TCP,151.181.233.117,27441,12.12.159.45,80,54,No
TCP,128.210.145.43,65312,12.12.121.8,80,1078,Yes
TCP,128.210.145.43,65312,12.12.121.8,80,1078,Yes
TCP,132.202.210.209,64405,12.12.30.64,80,1078,Yes
TCP,132.202.210.209,64405,12.12.30.64,80,1078,Yes
TCP,180.186.107.211,51339,12.12.146.66,80,1078,Yes
TCP,180.186.107.211,51339,12.12.146.66,80,1078,Yes
TCP,169.231.24.234,56179,12.12.60.94,80,1078,Yes
TCP,169.231.24.234,56179,12.12.60.94,80,1078,Yes
TCP,126.115.37.152,49157,12.12.95.152,80,1078,Yes
TCP,126.115.37.152,49157,12.12.95.152,80,1078,Yes
TCP,64.141.111.123,50315,12.12.123.183,80,54,No
TCP,64.141.111.123,50315,12.12.123.183,80,54,No
TCP,22.57.178.250,34728,12.12.238.235,80,1078,Yes
TCP,22.57.178.250,34728,12.12.238.235,80,1078,Yes
TCP,219.59.213.246,44436,12.12.22.77,80,54,No
TCP,219.59.213.246,44436,12.12.22.77,80,54,No
TCP,25.117.229.54,17957,12.12.11.50,80,54,No
TCP,25.117.229.54,17957,12.12.11.50,80,54,No
TCP,249.255.88.13,31833,12.12.89.65,80,54,No
TCP,249.255.88.13,31833,12.12.89.65,80,54,No
TCP,184.190.136.80,4293,12.12.187.16,80,1078,Yes
TCP,184.190.136.80,4293,12.12.187.16,80,1078,Yes
TCP,101.214.141.173,36030,12.12.234.71,80,54,No
TCP,101.214.141.173,36030,12.12.234.71,80,54,No
TCP,64.94.73.160,41818,12.12.78.13,80,1078,Yes
TCP,64.94.73.160,41818,12.12.78.13,80,1078,Yes
TCP,17.99.218.112,37045,12.12.254.150,80,54,No
TCP,17.99.218.112,37045,12.12.254.150,80,54,No
TCP,76.72.206.227,45648,12.12.75.133,80,54,No
TCP,76.72.206.227,45648,12.12.75.133,80,54,No
TCP,85.190.64.62,3997,12.12.238.157,80,54,No
TCP,85.190.64.62,3997,12.12.238.157,80,54,No
TCP,60.154.184.80,50968,12.12.118.191,80,1078,Yes
TCP,60.154.184.80,50968,12.12.118.191,80,1078,Yes
TCP,22.40.127.212,4410,12.12.1.145,80,1078,Yes
TCP,22.40.127.212,4410,12.12.1.145,80,1078,Yes
TCP,106.64.206.133,35064,12.12.75.109,80,54,No
TCP,106.64.206.133,35064,12.12.75.109,80,54,No
TCP,28.255.128.17,38621,12.12.129.150,80,54,No
TCP,28.255.128.17,38621,12.12.129.150,80,54,No
TCP,61.171.146.36,62020,12.12.19.243,80,54,No
TCP,61.171.146.36,62020,12.12.19.243,80,54,No
TCP,20.210.166.23,29619,12.12.27.212,80,54,No
TCP,20.210.166.23,29619,12.12.27.212,80,54,No
TCP,50.31.57.163,49504,12.12.192.113,80,54,No
TCP,50.31.57.163,49504,12.12.192.113,80,54,No
TCP,204.235.249.177,34132,12.12.190.147,80,54,No
TCP,204.235.249.177,34132,12.12.190.147,80,54,No
TCP,94.53.218.188,26887,12.12.117.240,80,54,No
TCP,94.53.218.188,26887,12.12.117.240,80,54,No
TCP,7.192.185.232,15702,12.12.26.3,80,1078,Yes
TCP,7.192.185.232,15702,12.12.26.3,80,1078,Yes
TCP,35.108.87.92,50415,12.12.132.207,80,54,No
TCP,35.108.87.92,50415,12.12.132.207,80,54,No
TCP,78.53.34.175,24313,12.12.47.76,80,54,No
TCP,78.53.34.175,24313,12.12.47.76,80,54,No
TCP,35.237.177.212,44090,12.12.124.28,80,1078,Yes
TCP,35.237.177.212,44090,12.12.124.28,80,1078,Yes
TCP,150.123.247.128,27651,12.12.148.231,80,54,No
TCP,150.123.247.128,27651,12.12.148.231,80,54,No
TCP,133.167.181.45,9576,12.12.91.117,80,54,No
TCP,133.167.181.45,9576,12.12.91.117,80,54,No
TCP,240.228.19.209,40053,12.12.89.41,80,1078,Yes
TCP,240.228.19.209,40053,12.12.89.41,80,1078,Yes
TCP,64.64.154.192,59908,12.12.122.106,80,54,No
TCP,64.64.154.192,59908,12.12.122.106,80,54,No
TCP,157.107.187.201,38218,12.12.106.53,80,54,No
TCP,157.107.187.201,38218,12.12.106.53,80,54,No
TCP,194.217.136.156,31914,12.12.171.68,80,54,No
TCP,194.217.136.156,31914,12.12.171.68,80,54,No
TCP,34.209.117.39,40639,12.12.208.241,80,54,No
TCP,34.209.117.39,40639,12.12.208.241,80,54,No
TCP,16.82.193.149,59311,12.12.27.184,80,1078,Yes
TCP,16.82.193.149,59311,12.12.27.184,80,1078,Yes
TCP,184.90.125.65,50452,12.12.232.20,80,54,No
TCP,184.90.125.65,50452,12.12.232.20,80,54,No
TCP,255.35.43.42,16290,12.12.253.79,80,54,No
TCP,255.35.43.42,16290,12.12.253.79,80,54,No
TCP,10.63.1.249,53617,12.12.231.3,80,1078,Yes
TCP,10.63.1.249,53617,12.12.231.3,80,1078,Yes
TCP,5.126.90.60,54872,12.12.164.215,80,54,No
TCP,5.126.90.60,54872,12.12.164.215,80,54,No
TCP,177.12.166.180,29977,12.12.129.118,80,1078,Yes
TCP,177.12.166.180,29977,12.12.129.118,80,1078,Yes
TCP,136.41.105.94,24533,12.12.117.112,80,54,No
TCP,136.41.105.94,24533,12.12.117.112,80,54,No
TCP,227.184.147.1,32428,12.12.84.202,80,1078,Yes
TCP,227.184.147.1,32428,12.12.84.202,80,1078,Yes
TCP,223.136.111.30,44146,12.12.247.54,80,1078,Yes
TCP,223.136.111.30,44146,12.12.247.54,80,1078,Yes
TCP,165.81.44.205,8700,12.12.45.173,80,1078,Yes
TCP,165.81.44.205,8700,12.12.45.173,80,1078,Yes
TCP,8.124.207.196,40251,12.12.98.123,80,1078,Yes
TCP,8.124.207.196,40251,12.12.98.123,80,1078,Yes
TCP,146.192.88.4,12436,12.12.248.1,80,54,No
TCP,146.192.88.4,12436,12.12.248.1,80,54,No
TCP,254.70.148.35,5916,12.12.63.108,80,1078,Yes
TCP,254.70.148.35,5916,12.12.63.108,80,1078,Yes
TCP,97.224.81.35,47652,12.12.212.93,80,54,No
TCP,97.224.81.35,47652,12.12.212.93,80,54,No
TCP,187.7.218.255,50036,12.12.73.71,80,54,No
TCP,187.7.218.255,50036,12.12.73.71,80,54,No
TCP,131.3.18.45,30100,12.12.1.33,80,1078,Yes
TCP,131.3.18.45,30100,12.12.1.33,80,1078,Yes
TCP,96.228.142.124,28130,12.12.17.169,80,1078,Yes
TCP,96.228.142.124,28130,12.12.17.169,80,1078,Yes
TCP,212.108.93.45,33820,20.20.20.243,80,54,No
TCP,182.167.112.27,11779,20.20.20.206,80,54,No
TCP,125.168.63.178,54131,20.20.20.214,80,54,No
TCP,123.99.36.173,34722,20.20.20.223,80,1078,Yes
TCP,237.39.128.114,12138,20.20.20.247,80,1078,Yes
TCP,225.193.2.53,51153,20.20.20.101,80,1078,Yes
TCP,100.124.247.153,13638,20.20.20.125,80,1078,Yes
TCP,3.97.7.115,42316,20.20.20.114,80,54,No
TCP,22.235.16.3,25658,20.20.20.201,80,1078,Yes
TCP,174.126.85.74,54238,20.20.20.193,80,54,No
TCP,112.112.167.245,15308,20.20.20.184,80,1078,Yes
TCP,201.255.107.203,37291,20.20.20.131,80,54,No
TCP,130.81.212.144,27071,20.20.20.171,80,1078,Yes
TCP,249.216.66.55,3446,20.20.20.245,80,1078,Yes
TCP,31.55.216.115,16750,20.20.20.121,80,1078,Yes
TCP,198.174.72.45,34731,20.20.20.213,80,54,No
TCP,210.96.54.105,45621,20.20.20.112,80,1078,Yes
TCP,46.63.121.15,2483,20.20.20.237,80,1078,Yes
TCP,179.146.182.100,34074,20.20.20.187,80,1078,Yes
TCP,85.128.100.235,12166,20.20.20.105,80,1078,Yes
TCP,48.29.254.139,23508,20.20.20.41,80,1078,Yes
TCP,222.67.219.181,16078,20.20.20.184,80,1078,Yes
TCP,69.210.36.214,59149,20.20.20.232,80,54,No
TCP,151.65.245.204,42756,20.20.20.221,80,54,No
TCP,220.46.247.4,29949,20.20.20.129,80,54,No
TCP,39.144.112.231,55215,20.20.20.233,80,1078,Yes
TCP,82.25.28.206,49511,20.20.20.142,80,54,No
TCP,255.43.47.51,16825,20.20.20.67,80,1078,Yes
TCP,76.227.218.241,19433,20.20.20.231,80,54,No
TCP,254.37.215.105,45386,20.20.20.227,80,54,No
TCP,142.81.121.112,60113,20.20.20.187,80,54,No
TCP,110.39.151.167,60306,20.20.20.77,80,1078,Yes
TCP,26.69.198.90,27989,20.20.20.80,80,54,No
TCP,178.112.101.127,51195,20.20.20.42,80,54,No
TCP,156.208.155.60,15507,20.20.20.101,80,54,No
TCP,178.167.182.220,23903,20.20.20.188,80,54,No
TCP,247.149.175.190,16422,20.20.20.36,80,1078,Yes
TCP,161.24.169.121,17168,20.20.20.56,80,1078,Yes
TCP,152.158.85.84,8748,20.20.20.131,80,54,No
TCP,1.75.34.49,42439,20.20.20.239,80,1078,Yes
TCP,191.103.245.146,40196,20.20.20.203,80,1078,Yes
TCP,92.62.162.4,62443,20.20.20.89,80,54,No
TCP,131.192.217.175,28914,20.20.20.101,80,54,No
TCP,195.93.11.10,26506,20.20.20.80,80,54,No
TCP,254.80.219.70,58697,20.20.20.204,80,1078,Yes
TCP,162.217.86.219,9663,20.20.20.198,80,1078,Yes
TCP,56.175.185.208,29415,20.20.20.94,80,1078,Yes
TCP,149.243.107.86,23648,20.20.20.209,80,1078,Yes
TCP,1.231.119.3,12904,20.20.20.118,80,1078,Yes
TCP,90.202.225.2,27948,20.20.20.209,80,1078,Yes
TCP,170.59.5.33,21080,20.20.20.113,80,54,No
TCP,47.234.30.178,57875,20.20.20.69,80,1078,Yes
TCP,99.122.245.92,65208,20.20.20.47,80,54,No
TCP,134.81.9.41,35371,20.20.20.135,80,1078,Yes
TCP,60.124.176.207,25301,20.20.20.78,80,1078,Yes
TCP,224.215.71.194,56945,20.20.20.97,80,1078,Yes
TCP,208.30.85.206,35800,20.20.20.1,80,1078,Yes
TCP,53.92.74.197,1054,20.20.20.134,80,54,No
TCP,179.78.235.240,36457,20.20.20.214,80,54,No
TCP,50.75.156.33,25871,20.20.20.112,80,54,No
TCP,209.224.184.175,49475,20.20.20.97,80,54,No
TCP,224.208.234.4,41467,20.20.20.161,80,1078,Yes
TCP,56.4.86.208,20305,20.20.20.49,80,54,No
TCP,87.29.48.102,48979,20.20.20.35,80,54,No
TCP,208.136.146.68,23027,20.20.20.170,80,54,No
TCP,22.55.62.230,53273,20.20.20.110,80,54,No
TCP,196.201.63.198,5601,20.20.20.4,80,54,No
TCP,238.236.147.184,37402,20.20.20.155,80,1078,Yes
TCP,154.51.120.34,24073,20.20.20.47,80,54,No
TCP,209.70.159.193,22881,20.20.20.166,80,1078,Yes
TCP,20.9.199.59,17019,20.20.20.34,80,1078,Yes
TCP,143.67.79.192,19528,20.20.20.57,80,54,No
TCP,172.0.39.212,33490,20.20.20.125,80,1078,Yes
TCP,139.34.108.51,6376,20.20.20.246,80,54,No
TCP,240.81.229.230,56287,20.20.20.236,80,54,No
TCP,211.159.71.110,10210,20.20.20.248,80,54,No
TCP,7.155.32.175,19358,20.20.20.26,80,1078,Yes
TCP,97.29.52.28,17848,20.20.20.123,80,1078,Yes
TCP,9.105.174.41,12189,20.20.20.221,80,54,No
TCP,209.230.138.144,3777,20.20.20.127,80,54,No
TCP,33.155.173.116,34516,20.20.20.139,80,1078,Yes
TCP,27.253.6.57,16270,20.20.20.208,80,54,No
TCP,174.101.17.252,57191,20.20.20.74,80,54,No
TCP,13.34.8.75,5545,20.20.20.14,80,1078,Yes
TCP,25.129.169.181,14073,20.20.20.143,80,1078,Yes
TCP,240.246.67.204,29319,20.20.20.132,80,1078,Yes
TCP,23.87.130.198,12591,20.20.20.51,80,1078,Yes
TCP,123.86.161.62,57114,20.20.20.78,80,1078,Yes
TCP,103.246.164.2,13221,20.20.20.246,80,1078,Yes
TCP,130.113.105.163,46166,20.20.20.16,80,54,No
TCP,180.72.15.97,40165,20.20.20.13,80,1078,Yes
TCP,203.247.233.38,1838,20.20.20.131,80,54,No
TCP,116.140.164.80,61098,20.20.20.225,80,54,No
TCP,146.212.195.186,15562,20.20.20.121,80,1078,Yes
TCP,119.187.153.32,40413,20.20.20.53,80,1078,Yes
TCP,68.135.122.247,63791,20.20.20.41,80,1078,Yes
TCP,81.55.77.33,2126,20.20.20.204,80,54,No
TCP,160.87.162.245,31624,20.20.20.227,80,1078,Yes
TCP,229.3.212.18,28193,20.20.20.111,80,54,No
TCP,126.227.175.221,19904,20.20.20.78,80,1078,Yes
