protocol,src_addr,src_port,dst_addr,dst_port,length,suspicious
TCP,100.69.218.224,29229,20.20.20.26,80,1078,Yes
TCP,158.100.249.86,13970,20.20.20.207,80,54,No
TCP,110.180.37.210,29709,20.20.20.240,80,54,No
TCP,84.179.131.56,45016,20.20.20.144,80,1078,Yes
TCP,49.203.138.76,59574,20.20.20.23,80,54,No
TCP,164.250.83.22,41352,20.20.20.244,80,54,No
TCP,191.99.159.59,2132,20.20.20.69,80,54,No
TCP,32.235.76.140,63855,20.20.20.187,80,1078,Yes
TCP,36.124.245.254,44094,20.20.20.143,80,1078,Yes
TCP,222.95.236.97,28885,20.20.20.45,80,54,No
TCP,44.158.206.201,26672,20.20.20.229,80,54,No
TCP,90.21.213.154,64629,20.20.20.186,80,1078,Yes
TCP,1.171.207.70,43085,20.20.20.163,80,54,No
TCP,109.147.128.74,34799,20.20.20.237,80,1078,Yes
TCP,126.94.94.163,45718,20.20.20.96,80,54,No
TCP,243.220.140.90,15633,20.20.20.253,80,54,No
TCP,1.240.120.234,16772,20.20.20.139,80,54,No
TCP,208.209.63.82,13793,20.20.20.19,80,54,No
TCP,30.206.46.132,4579,20.20.20.2,80,1078,Yes
TCP,163.168.159.99,28367,20.20.20.159,80,1078,Yes
TCP,226.235.187.233,60266,20.20.20.251,80,1078,Yes
TCP,116.163.16.52,21018,20.20.20.97,80,1078,Yes
TCP,68.72.172.255,27408,20.20.20.150,80,54,No
TCP,150.22.57.197,17964,20.20.20.138,80,54,No
TCP,13.225.14.168,17068,20.20.20.92,80,54,No
TCP,92.104.152.110,49364,20.20.20.23,80,54,No
TCP,64.120.114.168,8445,20.20.20.187,80,54,No
TCP,55.9.1.141,31719,20.20.20.16,80,1078,Yes
TCP,196.171.153.221,1841,20.20.20.215,80,54,No
TCP,65.60.4.49,46464,20.20.20.144,80,1078,Yes
TCP,101.116.117.97,47781,20.20.20.15,80,54,No
TCP,28.97.156.8,49270,20.20.20.195,80,54,No
TCP,210.105.25.249,62503,20.20.20.152,80,54,No
TCP,233.217.66.56,50447,20.20.20.16,80,1078,Yes
TCP,32.162.35.37,57280,20.20.20.143,80,54,No
TCP,188.108.169.0,17443,20.20.20.71,80,54,No
TCP,127.151.56.55,57407,20.20.20.28,80,54,No
TCP,210.221.76.190,42390,20.20.20.11,80,54,No
TCP,247.102.46.216,57360,20.20.20.128,80,1078,Yes
TCP,12.147.56.187,5045,20.20.20.94,80,54,No
TCP,177.155.43.114,55005,20.20.20.77,80,54,No
TCP,32.108.99.79,3693,20.20.20.233,80,1078,Yes
TCP,198.200.121.210,61664,20.20.20.210,80,54,No
TCP,27.139.138.45,40358,20.20.20.212,80,1078,Yes
TCP,69.115.115.178,3365,10.10.134.67,80,1078,Yes
TCP,27.68.91.150,20899,10.10.131.144,80,54,No
TCP,22.60.101.119,13890,10.10.255.165,80,1078,Yes
TCP,183.107.67.13,16430,10.10.22.241,80,54,No
TCP,10.229.66.172,43871,10.10.5.149,80,1078,Yes
TCP,20.154.17.93,33110,10.10.184.55,80,54,No
TCP,64.248.167.45,7512,10.10.4.131,80,1078,Yes
TCP,128.114.140.17,59833,10.10.66.14,80,54,No
TCP,185.29.83.29,50412,10.10.120.201,80,1078,Yes
TCP,164.88.193.157,14020,10.10.166.165,80,54,No
TCP,28.247.137.53,46777,10.10.235.193,80,54,No
TCP,163.156.126.123,60901,10.10.245.252,80,1078,Yes
TCP,114.101.199.56,43497,10.10.171.242,80,1078,Yes
TCP,68.216.22.81,44790,10.10.61.19,80,1078,Yes
TCP,85.255.113.44,26052,10.10.199.213,80,54,No
TCP,189.94.196.2,59391,10.10.236.210,80,54,No
TCP,11.205.120.19,30275,10.10.211.59,80,1078,Yes
TCP,116.19.177.189,16127,10.10.228.13,80,54,No
TCP,12.133.224.84,55208,10.10.5.159,80,54,No
TCP,69.105.81.111,15138,10.10.80.116,80,54,No
TCP,40.46.20.7,30943,10.10.98.100,80,54,No
TCP,196.35.36.50,52819,10.10.245.130,80,1078,Yes
TCP,39.181.221.50,2961,10.10.123.215,80,1078,Yes
TCP,232.30.56.69,44974,10.10.145.10,80,1078,Yes
TCP,169.131.230.122,15227,10.10.20.103,80,1078,Yes
TCP,92.47.213.121,18704,10.10.48.97,80,1078,Yes
TCP,155.36.181.158,52529,10.10.239.186,80,1078,Yes
TCP,47.65.28.176,40257,10.10.78.28,80,1078,Yes
TCP,10.8.87.241,64804,10.10.91.245,80,1078,Yes
TCP,37.81.86.219,13829,10.10.86.214,80,1078,Yes
TCP,50.121.79.186,4283,10.10.174.112,80,54,No
TCP,243.55.106.100,28307,10.10.66.17,80,1078,Yes
TCP,188.93.253.205,56695,10.10.232.54,80,1078,Yes
TCP,178.171.209.240,7652,10.10.176.62,80,1078,Yes
TCP,126.33.236.86,39363,10.10.33.195,80,54,No
TCP,187.76.169.167,65477,10.10.7.4,80,1078,Yes
TCP,178.210.98.244,22453,10.10.176.250,80,1078,Yes
TCP,135.1.95.82,2259,10.10.120.65,80,1078,Yes
TCP,220.51.58.152,25205,10.10.117.92,80,54,No
TCP,226.243.147.159,41259,10.10.108.234,80,54,No
TCP,55.151.75.217,24246,10.10.139.11,80,1078,Yes
TCP,147.78.63.86,28282,10.10.214.64,80,54,No
TCP,2.210.4.157,44848,10.10.116.89,80,1078,Yes
TCP,142.26.59.205,36273,10.10.247.135,80,1078,Yes
TCP,97.133.30.165,57291,10.10.116.23,80,1078,Yes
TCP,171.160.230.201,48321,10.10.145.184,80,54,No
TCP,181.135.181.130,41555,10.10.234.11,80,54,No
TCP,102.96.133.210,3994,10.10.206.210,80,1078,Yes
TCP,37.76.34.243,40148,10.10.59.92,80,1078,Yes
TCP,163.152.17.18,59181,10.10.191.245,80,54,No
TCP,248.87.0.213,24678,10.10.242.99,80,1078,Yes
TCP,80.19.34.183,14204,10.10.19.75,80,1078,Yes
TCP,127.37.13.51,12957,10.10.243.92,80,54,No
TCP,200.244.147.18,23144,10.10.168.254,80,1078,Yes
TCP,197.134.102.24,31100,10.10.7.252,80,54,No
TCP,30.36.212.217,2016,10.10.113.170,80,1078,Yes
TCP,155.51.104.156,63657,10.10.150.28,80,1078,Yes
TCP,111.204.234.8,55600,10.10.221.247,80,54,No
TCP,254.30.67.143,51413,10.10.59.141,80,54,No
TCP,0.172.126.183,59978,10.10.104.25,80,1078,Yes
TCP,101.65.181.243,39028,10.10.24.235,80,54,No
TCP,84.2.72.192,17400,10.10.197.167,80,54,No
TCP,73.107.189.171,54867,10.10.145.230,80,1078,Yes
TCP,219.44.120.158,63274,10.10.85.50,80,1078,Yes
TCP,98.210.245.146,45444,10.10.255.45,80,1078,Yes
TCP,104.239.17.17,38233,10.10.36.127,80,54,No
TCP,77.3.61.249,48148,10.10.206.176,80,54,No
TCP,245.181.218.80,33241,10.10.240.7,80,1078,Yes
TCP,219.177.58.123,61173,10.10.192.72,80,1078,Yes
TCP,145.38.32.26,57205,10.10.45.191,80,54,No
TCP,157.86.238.205,18965,10.10.45.81,80,54,No
TCP,51.74.97.131,40955,10.10.184.167,80,1078,Yes
TCP,167.212.214.23,29465,10.10.80.218,80,1078,Yes
TCP,23.233.190.180,23386,10.10.197.87,80,54,No
TCP,162.74.122.106,47309,10.10.184.153,80,1078,Yes
TCP,188.98.121.106,34959,10.10.64.151,80,54,No
TCP,28.234.121.243,34204,10.10.1.28,80,54,No
TCP,87.213.137.94,27452,10.10.221.251,80,54,No
TCP,224.2.199.64,8493,10.10.137.255,80,1078,Yes
TCP,194.183.88.176,25126,10.10.26.218,80,1078,Yes
TCP,174.239.63.184,61345,10.10.134.78,80,1078,Yes
TCP,196.33.57.221,61656,10.10.30.214,80,1078,Yes
TCP,217.129.8.196,46370,10.10.182.159,80,1078,Yes
TCP,10.58.30.187,52720,10.10.36.149,80,54,No
TCP,214.199.91.120,53031,10.10.60.52,80,1078,Yes
TCP,30.126.180.158,19661,10.10.18.165,80,54,No
TCP,56.27.64.104,54891,10.10.14.20,80,54,No
TCP,101.241.123.120,2319,10.10.174.78,80,1078,Yes
TCP,146.91.161.119,46548,10.10.194.173,80,1078,Yes
TCP,1.23.112.249,61802,10.10.43.31,80,54,No
TCP,130.70.101.141,57092,10.10.214.96,80,54,No
TCP,43.161.217.29,41321,10.10.147.165,80,54,No
TCP,64.25.79.227,2511,10.10.152.230,80,54,No
TCP,128.0.169.3,38046,10.10.89.241,80,54,No
TCP,166.57.117.180,61079,10.10.144.207,80,54,No
TCP,127.199.18.130,23858,10.10.177.123,80,54,No
TCP,96.149.206.30,5605,10.10.123.216,80,54,No
TCP,83.191.234.197,59146,10.10.205.172,80,54,No
TCP,243.98.150.90,24447,10.10.247.39,80,54,No
TCP,202.239.228.176,45254,10.10.59.100,80,54,No
TCP,226.194.19.160,30845,10.10.12.83,80,1078,Yes
TCP,233.253.18.182,61448,10.10.150.228,80,1078,Yes
TCP,61.56.162.220,33668,10.10.194.131,80,54,No
TCP,67.206.73.235,14978,10.10.143.75,80,54,No
TCP,253.2.251.233,1836,10.10.19.126,80,1078,Yes
TCP,221.7.127.167,4114,10.10.220.128,80,1078,Yes
TCP,158.84.194.32,59849,10.10.209.144,80,54,No
TCP,254.127.227.233,60511,10.10.186.96,80,54,No
TCP,234.223.245.123,31721,10.10.237.238,80,1078,Yes
TCP,215.67.203.171,22704,10.10.206.165,80,54,No
TCP,23.152.55.51,27158,10.10.114.187,80,1078,Yes
TCP,65.121.139.188,44042,10.10.92.98,80,1078,Yes
TCP,173.139.141.235,21321,10.10.239.234,80,1078,Yes
TCP,58.136.242.239,22550,10.10.141.200,80,54,No
TCP,217.123.13.148,51610,10.10.98.200,80,54,No
TCP,78.239.30.14,27718,10.10.141.196,80,1078,Yes
TCP,76.230.160.165,34398,10.10.83.10,80,54,No
TCP,77.155.189.176,3564,10.10.103.17,80,54,No
TCP,144.139.104.247,24778,10.10.37.10,80,1078,Yes
TCP,67.10.178.81,56771,10.10.189.70,80,54,No
TCP,163.236.146.229,64272,10.10.33.208,80,54,No
TCP,202.142.45.27,33845,10.10.184.203,80,54,No
TCP,201.11.24.244,35664,10.10.155.144,80,1078,Yes
TCP,107.223.88.145,38348,10.10.28.223,80,1078,Yes
TCP,64.137.218.116,18864,10.10.217.24,80,54,No
TCP,184.125.132.31,3850,10.10.68.232,80,1078,Yes
TCP,87.77.55.49,17293,10.10.200.58,80,54,No
TCP,216.160.74.184,16453,10.10.107.101,80,1078,Yes
TCP,12.254.132.254,7246,10.10.84.189,80,1078,Yes
TCP,169.167.140.175,57588,10.10.255.111,80,1078,Yes
TCP,191.180.232.12,24878,10.10.251.190,80,1078,Yes
TCP,48.253.167.255,40150,10.10.75.94,80,54,No
TCP,65.24.124.250,40400,10.10.7.23,80,1078,Yes
TCP,134.132.248.11,1392,10.10.151.202,80,1078,Yes
TCP,191.78.81.185,1303,10.10.97.35,80,1078,Yes
TCP,219.178.38.88,61465,10.10.232.16,80,54,No
TCP,239.53.36.45,11358,10.10.111.50,80,54,No
TCP,91.163.254.133,35448,10.10.87.161,80,54,No
TCP,98.249.3.123,61798,10.10.79.117,80,54,No
TCP,128.31.216.109,16420,10.10.169.193,80,1078,Yes
TCP,189.135.132.239,38700,10.10.64.19,80,54,No
TCP,158.209.163.243,13230,10.10.26.174,80,1078,Yes
TCP,150.41.93.228,22638,10.10.208.226,80,1078,Yes
TCP,118.44.205.41,24615,10.10.22.106,80,1078,Yes
TCP,151.101.120.30,46986,10.10.157.178,80,1078,Yes
TCP,54.128.230.86,12396,10.10.207.104,80,1078,Yes
TCP,126.31.76.192,39482,10.10.191.55,80,1078,Yes
TCP,116.178.7.247,54729,10.10.166.211,80,54,No
TCP,1.136.139.71,29810,10.10.111.107,80,54,No
TCP,239.152.212.109,41741,10.10.204.222,80,1078,Yes
TCP,149.29.179.127,2068,10.10.99.55,80,54,No
TCP,154.188.239.69,47370,10.10.42.92,80,54,No
TCP,127.88.23.24,42981,10.10.186.5,80,1078,Yes
TCP,90.252.59.56,19318,10.10.192.95,80,1078,Yes
TCP,51.175.235.206,12547,10.10.73.190,80,1078,Yes
TCP,211.108.246.14,36649,10.10.61.175,80,1078,Yes
TCP,108.10.88.252,5390,10.10.89.36,80,1078,Yes
TCP,137.177.82.213,5327,10.10.83.145,80,1078,Yes
TCP,75.126.46.156,6324,10.10.84.51,80,54,No
TCP,46.134.108.8,46069,10.10.56.198,80,54,No
TCP,185.67.124.9,43560,10.10.217.83,80,1078,Yes
TCP,217.70.188.80,20427,10.10.137.222,80,54,No
TCP,146.222.64.158,46704,10.10.112.132,80,1078,Yes
TCP,109.120.242.202,8242,10.10.60.16,80,54,No
TCP,92.25.190.182,43787,10.10.26.158,80,54,No
TCP,156.57.133.101,22584,10.10.209.26,80,1078,Yes
TCP,207.195.49.95,24724,10.10.4.247,80,1078,Yes
TCP,82.164.121.137,63469,10.10.237.229,80,1078,Yes
TCP,95.147.24.188,65039,10.10.187.63,80,54,No
TCP,96.209.192.121,42392,10.10.175.101,80,54,No
TCP,50.165.140.151,62623,10.10.131.246,80,1078,Yes
TCP,66.96.13.56,8625,10.10.132.122,80,54,No
TCP,50.242.202.205,13636,10.10.189.9,80,54,No
TCP,199.205.212.179,9191,10.10.2.197,80,54,No
TCP,2.184.84.131,46395,10.10.251.225,80,1078,Yes
TCP,31.210.82.97,3648,10.10.137.36,80,54,No
TCP,154.59.76.154,15356,10.10.112.187,80,1078,Yes
TCP,93.192.65.145,15008,10.10.90.39,80,54,No
TCP,130.249.237.218,36895,10.10.92.28,80,54,No
TCP,182.19.210.47,45953,10.10.154.150,80,1078,Yes
TCP,111.169.84.175,42810,10.10.185.145,80,1078,Yes
TCP,133.255.204.133,33799,10.10.227.220,80,54,No
TCP,207.95.240.27,29751,10.10.245.25,80,54,No
TCP,24.118.217.241,3491,10.10.212.195,80,1078,Yes
TCP,217.75.181.163,48752,10.10.137.207,80,54,No
TCP,100.15.130.50,28665,10.10.219.86,80,1078,Yes
TCP,120.128.110.203,26446,10.10.121.230,80,54,No
TCP,171.129.57.22,22132,10.10.147.102,80,54,No
TCP,113.90.48.213,2391,10.10.161.67,80,54,No
TCP,92.166.194.151,54379,10.10.165.229,80,1078,Yes
TCP,95.24.182.173,26570,10.10.30.156,80,54,No
TCP,226.172.145.144,21877,10.10.156.35,80,1078,Yes
TCP,130.145.96.192,48820,10.10.32.147,80,54,No
TCP,205.161.109.170,1351,10.10.132.83,80,54,No
TCP,49.186.150.89,7002,10.10.44.230,80,54,No
TCP,66.3.206.131,64390,10.10.158.45,80,54,No
TCP,185.181.110.25,36581,10.10.183.147,80,54,No
TCP,28.30.116.176,32351,10.10.83.223,80,1078,Yes
TCP,189.212.143.140,12746,10.10.164.247,80,54,No
TCP,217.208.140.78,60944,10.10.138.38,80,1078,Yes
