protocol,src_addr,src_port,dst_addr,dst_port,length,suspicious
TCP,248.211.181.154,18084,12.12.250.166,80,1078,Yes
TCP,99.39.154.175,46837,12.12.112.58,80,1078,Yes
TCP,34.148.216.245,40455,12.12.151.206,80,1078,Yes
TCP,60.248.120.213,33701,12.12.115.21,80,1078,Yes
TCP,99.118.157.126,48218,12.12.21.144,80,54,No
TCP,230.26.227.153,53457,12.12.127.64,80,1078,Yes
TCP,5.123.149.24,60767,12.12.10.39,80,1078,Yes
TCP,119.205.48.234,56194,12.12.115.254,80,54,No
TCP,91.183.145.122,24936,12.12.100.206,80,1078,Yes
TCP,173.86.241.198,29786,12.12.87.254,80,54,No
TCP,84.3.154.210,4212,12.12.229.152,80,54,No
TCP,186.64.205.157,60380,12.12.194.208,80,54,No
TCP,36.8.147.61,48121,12.12.130.1,80,54,No
TCP,27.14.74.176,18442,12.12.57.125,80,1078,Yes
TCP,220.217.85.33,27175,12.12.91.53,80,54,No
TCP,151.147.54.142,40368,12.12.183.140,80,1078,Yes
TCP,242.26.235.129,63921,12.12.42.15,80,1078,Yes
TCP,15.119.32.254,18430,12.12.67.215,80,54,No
TCP,211.237.254.204,56546,12.12.220.249,80,1078,Yes
TCP,128.16.241.139,28943,12.12.58.18,80,54,No
TCP,11.117.41.181,32409,12.12.182.1,80,54,No
TCP,134.85.172.136,4860,12.12.163.124,80,54,No
TCP,48.194.97.254,65142,12.12.14.106,80,1078,Yes
TCP,62.21.47.200,16087,12.12.135.131,80,1078,Yes
TCP,207.49.227.21,58322,12.12.139.34,80,1078,Yes
TCP,55.153.110.86,45633,12.12.2.141,80,54,No
TCP,209.236.99.66,7586,12.12.83.175,80,54,No
TCP,181.11.49.151,17945,12.12.122.168,80,54,No
TCP,180.147.95.145,27173,12.12.213.44,80,54,No
TCP,62.153.255.69,41062,12.12.196.99,80,54,No
TCP,93.222.222.112,7180,12.12.153.25,80,54,No
TCP,206.233.142.253,1488,12.12.194.210,80,1078,Yes
TCP,160.5.180.200,51611,12.12.175.235,80,1078,Yes
TCP,183.155.111.77,53144,12.12.186.243,80,1078,Yes
TCP,160.168.159.20,39908,12.12.241.66,80,1078,Yes
TCP,247.68.225.107,11935,12.12.54.214,80,54,No
TCP,60.50.53.250,40886,12.12.76.123,80,54,No
TCP,59.227.211.4,18495,12.12.212.35,80,54,No
TCP,36.25.124.146,15727,12.12.112.88,80,54,No
TCP,171.226.57.15,61617,12.12.31.170,80,54,No
TCP,144.229.152.135,60933,12.12.253.132,80,54,No
TCP,100.64.226.14,56293,12.12.199.65,80,54,No
TCP,13.154.179.251,41199,12.12.188.128,80,1078,Yes
TCP,182.45.186.140,53436,12.12.204.95,80,54,No
TCP,125.243.37.136,57109,12.12.14.65,80,1078,Yes
TCP,3.143.70.210,57393,20.20.20.76,80,54,No
TCP,53.98.183.64,56970,20.20.20.51,80,1078,Yes
TCP,18.199.61.85,2287,20.20.20.14,80,1078,Yes
TCP,252.120.92.248,20460,20.20.20.230,80,1078,Yes
TCP,72.73.139.252,10834,20.20.20.112,80,54,No
TCP,230.149.27.35,35548,20.20.20.210,80,54,No
TCP,40.99.99.225,56943,20.20.20.107,80,54,No
TCP,142.26.54.10,56541,20.20.20.219,80,54,No
TCP,33.6.235.147,40116,20.20.20.189,80,1078,Yes
TCP,101.146.67.183,65317,20.20.20.208,80,54,No
TCP,70.228.84.64,64921,20.20.20.155,80,1078,Yes
TCP,191.162.114.11,15754,20.20.20.246,80,54,No
TCP,243.220.197.105,4414,20.20.20.151,80,1078,Yes
TCP,219.168.83.64,59726,20.20.20.219,80,54,No
TCP,25.158.248.50,59268,20.20.20.7,80,1078,Yes
TCP,188.180.25.100,17602,20.20.20.183,80,54,No
TCP,213.115.133.77,49472,20.20.20.26,80,54,No
TCP,76.194.186.34,32140,20.20.20.169,80,1078,Yes
TCP,227.155.173.45,62789,20.20.20.234,80,54,No
TCP,205.38.138.213,51093,20.20.20.233,80,54,No
TCP,252.184.179.81,56921,20.20.20.207,80,1078,Yes
TCP,226.149.18.228,55747,20.20.20.222,80,1078,Yes
TCP,117.44.174.125,30946,20.20.20.190,80,54,No
TCP,35.33.237.193,34476,20.20.20.183,80,54,No
TCP,83.213.69.144,45950,20.20.20.65,80,54,No
TCP,132.108.58.89,10256,20.20.20.38,80,1078,Yes
TCP,46.57.28.217,37670,20.20.20.96,80,1078,Yes
TCP,168.24.188.42,50448,20.20.20.156,80,1078,Yes
TCP,20.153.46.78,35229,20.20.20.147,80,54,No
TCP,26.203.83.20,15013,20.20.20.119,80,54,No
TCP,98.17.101.226,37167,20.20.20.157,80,54,No
TCP,176.76.169.100,58039,20.20.20.24,80,1078,Yes
TCP,141.177.215.142,26761,20.20.20.173,80,1078,Yes
TCP,96.110.237.213,17345,20.20.20.22,80,54,No
TCP,171.228.219.183,57927,20.20.20.40,80,54,No
TCP,54.42.73.242,31151,20.20.20.112,80,1078,Yes
TCP,198.18.142.122,37567,20.20.20.221,80,54,No
TCP,70.64.93.39,12826,20.20.20.175,80,1078,Yes
TCP,12.179.148.63,8559,20.20.20.27,80,1078,Yes
TCP,18.26.222.237,51485,20.20.20.186,80,54,No
TCP,197.1.170.231,34509,20.20.20.131,80,1078,Yes
TCP,247.141.56.96,4995,20.20.20.69,80,1078,Yes
TCP,87.16.32.212,6051,20.20.20.110,80,1078,Yes
TCP,5.149.177.124,39532,20.20.20.199,80,54,No
TCP,251.148.55.31,24221,20.20.20.41,80,54,No
TCP,7.203.142.143,21510,20.20.20.133,80,54,No
TCP,3.198.138.10,22502,20.20.20.103,80,1078,Yes
TCP,0.218.128.25,26317,20.20.20.24,80,54,No
TCP,120.197.136.56,41548,20.20.20.11,80,54,No
TCP,184.24.167.13,42261,20.20.20.225,80,54,No
TCP,230.13.94.137,27716,20.20.20.15,80,54,No
TCP,70.220.74.132,45079,20.20.20.243,80,54,No
TCP,71.9.224.209,55297,20.20.20.221,80,54,No
TCP,46.124.74.35,12540,20.20.20.192,80,54,No
TCP,107.32.166.98,55604,20.20.20.136,80,1078,Yes
TCP,107.159.30.235,21702,20.20.20.185,80,1078,Yes
TCP,202.195.149.45,64679,20.20.20.18,80,54,No
TCP,244.146.224.72,38731,20.20.20.3,80,1078,Yes
TCP,109.252.76.35,38854,20.20.20.96,80,1078,Yes
TCP,214.252.107.39,46544,20.20.20.157,80,54,No
TCP,155.220.204.246,25573,20.20.20.51,80,1078,Yes
TCP,126.169.176.226,28822,20.20.20.250,80,54,No
TCP,136.137.193.36,61944,20.20.20.151,80,54,No
TCP,236.151.0.80,29870,20.20.20.2,80,1078,Yes
TCP,177.12.183.254,4107,20.20.20.139,80,54,No
TCP,195.225.150.183,21423,20.20.20.42,80,54,No
TCP,141.252.48.132,34798,20.20.20.141,80,1078,Yes
TCP,90.205.243.229,55221,20.20.20.173,80,1078,Yes
TCP,138.202.233.166,60800,20.20.20.178,80,1078,Yes
TCP,123.255.219.157,51643,20.20.20.212,80,54,No
TCP,70.7.108.190,15429,20.20.20.57,80,1078,Yes
TCP,85.197.183.6,58841,20.20.20.87,80,54,No
TCP,194.211.12.159,55819,20.20.20.118,80,54,No
TCP,195.195.255.180,61007,20.20.20.225,80,1078,Yes
TCP,1.82.253.144,6566,20.20.20.175,80,1078,Yes
TCP,58.190.235.178,60311,20.20.20.181,80,1078,Yes
TCP,43.191.144.115,58441,20.20.20.166,80,1078,Yes
TCP,158.199.214.11,32896,20.20.20.30,80,54,No
TCP,40.37.171.7,25649,20.20.20.34,80,1078,Yes
TCP,178.151.190.26,12461,20.20.20.205,80,54,No
TCP,55.232.145.143,12650,20.20.20.21,80,54,No
TCP,9.236.35.63,21586,20.20.20.224,80,1078,Yes
TCP,14.6.24.248,30443,20.20.20.128,80,1078,Yes
TCP,67.162.232.149,46383,20.20.20.27,80,54,No
TCP,41.98.10.247,8405,20.20.20.228,80,1078,Yes
TCP,226.207.4.132,3210,20.20.20.43,80,1078,Yes
TCP,21.243.39.162,18475,20.20.20.145,80,54,No
TCP,140.251.1.32,62321,20.20.20.214,80,54,No
TCP,35.93.22.182,21996,20.20.20.69,80,1078,Yes
TCP,143.185.180.200,65399,20.20.20.110,80,54,No
TCP,143.111.104.139,59357,20.20.20.134,80,54,No
TCP,177.96.81.36,55273,20.20.20.189,80,1078,Yes
TCP,159.222.114.103,28051,20.20.20.209,80,1078,Yes
TCP,144.130.226.173,49332,20.20.20.129,80,54,No
TCP,14.118.78.12,18532,20.20.20.216,80,1078,Yes
TCP,237.113.165.65,23873,20.20.20.67,80,54,No
TCP,230.2.85.21,16274,20.20.20.29,80,54,No
TCP,209.141.89.124,44565,20.20.20.254,80,1078,Yes
TCP,116.51.126.156,3458,20.20.20.178,80,54,No
TCP,38.105.87.192,6593,20.20.20.47,80,54,No
TCP,250.125.204.188,12302,11.11.88.157,80,1078,Yes
TCP,227.248.177.223,53213,11.11.103.207,80,54,No
TCP,60.61.126.63,34744,11.11.132.232,80,1078,Yes
TCP,141.14.43.119,54447,11.11.168.60,80,1078,Yes
TCP,126.176.19.110,29947,11.11.231.216,80,54,No
TCP,247.120.210.223,63047,11.11.234.95,80,54,No
TCP,146.69.206.189,26195,11.11.10.14,80,1078,Yes
TCP,113.237.212.13,12905,11.11.76.14,80,1078,Yes
TCP,234.239.4.184,58552,11.11.48.186,80,1078,Yes
TCP,175.28.32.81,47158,11.11.62.221,80,1078,Yes
TCP,219.15.67.93,32394,11.11.140.192,80,54,No
TCP,8.64.163.15,8646,11.11.165.114,80,54,No
TCP,146.150.251.211,13138,11.11.160.54,80,1078,Yes
TCP,81.122.152.163,46259,11.11.24.73,80,1078,Yes
TCP,215.31.61.1,45705,11.11.238.159,80,1078,Yes
TCP,121.161.100.145,65452,11.11.51.131,80,54,No
TCP,7.168.112.32,27600,11.11.88.255,80,54,No
TCP,90.221.164.255,42919,11.11.147.133,80,1078,Yes
TCP,72.231.65.67,59249,11.11.157.155,80,54,No
TCP,199.194.196.222,46188,11.11.61.98,80,54,No
TCP,200.184.178.235,5735,11.11.221.154,80,1078,Yes
TCP,242.139.96.23,17564,11.11.109.129,80,54,No
TCP,59.29.4.14,2411,11.11.160.222,80,1078,Yes
TCP,6.27.52.74,31799,11.11.51.216,80,54,No
TCP,16.148.203.107,44191,11.11.242.178,80,54,No
TCP,36.59.56.126,29884,11.11.72.70,80,54,No
TCP,23.150.251.53,30999,11.11.0.97,80,54,No
TCP,46.185.155.27,51274,11.11.170.91,80,54,No
TCP,195.52.165.46,60075,11.11.117.69,80,54,No
TCP,223.248.86.89,13842,11.11.234.55,80,1078,Yes
TCP,236.21.11.243,40784,11.11.254.189,80,54,No
TCP,91.72.184.93,12965,11.11.163.194,80,54,No
TCP,206.45.21.16,32664,11.11.247.54,80,1078,Yes
TCP,206.120.200.24,61848,11.11.32.132,80,54,No
TCP,166.96.35.39,58374,11.11.143.32,80,54,No
TCP,246.120.170.10,22461,11.11.206.113,80,1078,Yes
TCP,39.109.148.18,54287,11.11.224.88,80,54,No
TCP,7.35.45.27,11894,11.11.146.134,80,54,No
TCP,51.203.50.171,47211,11.11.48.52,80,1078,Yes
TCP,9.175.234.12,63519,11.11.32.134,80,54,No
TCP,112.69.116.125,54192,11.11.202.112,80,54,No
TCP,7.201.82.236,5117,11.11.94.85,80,1078,Yes
TCP,89.11.216.94,15905,11.11.60.162,80,54,No
TCP,40.141.66.146,4144,11.11.11.112,80,54,No
TCP,60.145.85.223,21979,11.11.174.33,80,1078,Yes
TCP,171.127.107.119,40656,11.11.53.133,80,1078,Yes
TCP,58.93.212.78,7964,11.11.231.114,80,1078,Yes
TCP,231.3.103.63,64363,11.11.128.85,80,54,No
TCP,54.186.211.63,9923,11.11.94.174,80,1078,Yes
TCP,253.107.215.228,9022,11.11.45.28,80,54,No
TCP,95.119.71.28,62554,11.11.120.2,80,54,No
TCP,133.143.138.211,34465,11.11.189.83,80,1078,Yes
TCP,93.122.146.244,57599,11.11.114.153,80,54,No
TCP,162.0.198.223,18585,11.11.172.83,80,54,No
TCP,61.83.118.180,10853,11.11.122.12,80,1078,Yes
TCP,219.169.7.20,20495,11.11.68.252,80,1078,Yes
TCP,176.148.184.48,10133,11.11.182.101,80,54,No
TCP,236.51.1.45,37668,11.11.170.194,80,1078,Yes
TCP,151.222.60.174,7566,11.11.102.109,80,1078,Yes
TCP,178.186.55.53,18956,11.11.155.147,80,1078,Yes
TCP,244.122.153.162,21210,11.11.240.232,80,54,No
TCP,228.72.135.102,26632,11.11.247.108,80,54,No
TCP,231.30.89.230,63825,11.11.88.62,80,54,No
TCP,71.60.86.54,37860,11.11.113.244,80,1078,Yes
TCP,219.60.18.234,1471,11.11.231.205,80,54,No
TCP,91.95.227.77,53188,11.11.200.246,80,54,No
TCP,166.134.6.30,30666,11.11.20.38,80,54,No
TCP,97.168.117.184,44749,11.11.238.210,80,1078,Yes
TCP,48.2.240.69,16152,11.11.214.147,80,54,No
TCP,156.72.230.1,27569,11.11.61.103,80,1078,Yes
TCP,15.57.163.128,37337,11.11.201.163,80,54,No
TCP,52.41.54.208,45120,11.11.245.183,80,1078,Yes
TCP,240.71.183.123,53569,11.11.232.120,80,54,No
TCP,154.155.63.232,19633,11.11.44.213,80,1078,Yes
TCP,57.15.59.196,10768,11.11.70.127,80,1078,Yes
TCP,47.90.0.131,41110,11.11.111.21,80,1078,Yes
TCP,107.56.93.252,47117,11.11.224.229,80,54,No
TCP,239.164.210.238,3620,11.11.237.235,80,1078,Yes
TCP,221.94.220.65,38835,11.11.47.99,80,1078,Yes
TCP,153.35.11.21,20469,11.11.40.39,80,1078,Yes
TCP,222.62.168.73,63889,11.11.193.251,80,1078,Yes
TCP,119.67.17.219,55581,11.11.193.246,80,1078,Yes
TCP,69.206.51.196,22284,11.11.150.158,80,1078,Yes
TCP,118.167.20.44,50983,11.11.57.43,80,1078,Yes
TCP,244.248.49.76,5766,11.11.254.99,80,54,No
TCP,24.229.160.99,45928,11.11.105.207,80,54,No
TCP,127.177.242.246,60186,11.11.239.58,80,54,No
TCP,8.211.157.84,22989,11.11.47.186,80,1078,Yes
TCP,240.74.119.147,11290,11.11.163.50,80,1078,Yes
TCP,211.159.71.51,12536,11.11.30.133,80,54,No
TCP,4.249.166.190,14176,11.11.119.243,80,54,No
TCP,184.133.246.121,24135,11.11.68.96,80,54,No
TCP,133.63.125.94,19026,11.11.215.224,80,54,No
TCP,82.98.212.168,53956,11.11.237.161,80,1078,Yes
TCP,4.111.188.175,29298,11.11.36.167,80,54,No
TCP,152.93.4.189,58428,11.11.149.216,80,54,No
TCP,25.170.36.203,32081,11.11.57.204,80,54,No
TCP,72.78.166.232,44502,11.11.185.138,80,1078,Yes
TCP,67.51.39.197,28076,11.11.225.110,80,1078,Yes
TCP,39.124.228.181,32375,11.11.142.138,80,1078,Yes
