protocol,src_addr,src_port,dst_addr,dst_port,length,suspicious
TCP,247.201.109.56,49239,12.12.224.88,80,1078,No
TCP,17.162.99.100,18100,12.12.74.12,80,566,Yes
TCP,21.198.46.144,61124,12.12.201.42,80,566,Yes
TCP,194.212.169.229,26867,12.12.238.91,80,566,Yes
TCP,93.10.124.192,12484,12.12.241.223,80,1078,No
TCP,100.253.34.163,20346,12.12.162.61,80,566,Yes
TCP,128.152.129.251,31273,12.12.98.99,80,566,Yes
TCP,214.88.140.11,24342,12.12.185.218,80,566,Yes
TCP,189.75.237.224,64723,12.12.19.90,80,566,Yes
TCP,13.253.98.170,47764,12.12.51.152,80,566,Yes
TCP,245.153.46.34,54942,12.12.38.235,80,1078,No
TCP,125.31.254.152,32189,12.12.238.219,80,566,Yes
TCP,195.252.236.109,45225,12.12.109.247,80,1078,No
TCP,77.5.213.7,15625,12.12.23.46,80,1078,No
TCP,185.101.56.165,17790,12.12.143.112,80,566,Yes
TCP,95.114.118.196,12215,12.12.106.142,80,566,Yes
TCP,87.82.115.137,27472,12.12.90.230,80,1078,No
TCP,14.239.210.36,56707,12.12.80.132,80,566,Yes
TCP,228.23.68.117,10823,12.12.232.210,80,566,Yes
TCP,207.161.180.64,39057,12.12.119.21,80,1078,No
TCP,186.34.203.52,51311,12.12.18.187,80,1078,No
TCP,2.105.253.149,39898,12.12.47.196,80,566,Yes
TCP,158.132.58.194,35482,12.12.216.24,80,566,Yes
TCP,108.2.82.167,37235,12.12.167.180,80,1078,No
TCP,93.84.166.195,29361,12.12.141.131,80,566,Yes
TCP,238.0.201.108,41104,12.12.116.7,80,566,Yes
TCP,25.67.87.140,7285,12.12.4.222,80,1078,No
TCP,187.125.56.221,38070,12.12.160.204,80,566,Yes
TCP,29.179.252.82,50541,12.12.38.217,80,1078,No
TCP,147.81.26.190,56112,12.12.90.192,80,1078,No
TCP,31.54.131.47,20527,12.12.94.119,80,1078,No
TCP,53.189.245.54,42583,12.12.16.250,80,566,Yes
TCP,182.152.103.50,62497,12.12.136.15,80,1078,No
TCP,20.72.90.188,55139,12.12.216.197,80,566,Yes
TCP,158.159.151.16,42492,12.12.117.194,80,1078,No
TCP,44.164.54.12,31490,12.12.141.233,80,1078,No
TCP,43.78.180.146,4790,12.12.92.39,80,566,Yes
TCP,130.232.50.152,53796,12.12.227.119,80,566,Yes
TCP,30.33.213.164,2984,12.12.245.196,80,1078,No
TCP,179.233.169.208,41104,12.12.254.215,80,1078,No
TCP,135.118.21.15,13286,12.12.11.192,80,1078,No
TCP,78.77.189.112,60365,12.12.252.216,80,566,Yes
TCP,203.112.77.205,25441,12.12.118.209,80,1078,No
TCP,16.205.193.237,4495,12.12.138.181,80,566,Yes
TCP,63.87.250.156,2087,20.20.20.214,80,566,Yes
TCP,128.139.204.113,47378,20.20.20.62,80,566,Yes
TCP,194.165.68.202,37861,20.20.20.101,80,1078,No
TCP,92.44.58.59,52372,20.20.20.229,80,1078,No
TCP,53.161.241.100,47555,20.20.20.222,80,1078,No
TCP,56.91.116.23,8441,20.20.20.164,80,1078,No
TCP,149.174.75.235,11529,20.20.20.224,80,1078,No
TCP,15.153.17.74,22203,20.20.20.58,80,566,Yes
TCP,121.143.13.199,45433,20.20.20.204,80,1078,No
TCP,160.219.238.248,62839,20.20.20.67,80,566,Yes
TCP,239.117.255.177,17419,20.20.20.97,80,1078,No
TCP,195.121.67.3,2118,20.20.20.87,80,566,Yes
TCP,19.23.50.220,2047,20.20.20.43,80,1078,No
TCP,241.76.96.54,37004,20.20.20.161,80,566,Yes
TCP,145.58.231.159,7343,20.20.20.121,80,1078,No
TCP,43.151.28.244,59508,20.20.20.58,80,566,Yes
TCP,168.236.0.175,42886,20.20.20.58,80,1078,No
TCP,4.45.181.251,48690,20.20.20.58,80,1078,No
TCP,240.5.161.146,11875,20.20.20.194,80,566,Yes
TCP,18.40.2.230,39573,20.20.20.70,80,1078,No
TCP,106.215.86.7,39597,20.20.20.98,80,566,Yes
TCP,246.91.164.242,9649,20.20.20.44,80,1078,No
TCP,42.14.74.22,8893,20.20.20.181,80,1078,No
TCP,210.211.26.234,9295,20.20.20.105,80,566,Yes
TCP,67.144.75.203,33354,20.20.20.171,80,566,Yes
TCP,84.219.90.239,49879,20.20.20.176,80,1078,No
TCP,178.204.64.168,34719,20.20.20.12,80,1078,No
TCP,103.101.147.68,20475,20.20.20.195,80,566,Yes
TCP,29.69.63.119,48073,20.20.20.93,80,566,Yes
TCP,245.222.53.180,26537,20.20.20.24,80,566,Yes
TCP,41.137.61.12,55458,20.20.20.229,80,1078,No
TCP,138.196.173.229,20113,20.20.20.78,80,566,Yes
TCP,8.78.48.52,4020,20.20.20.117,80,566,Yes
TCP,9.53.40.23,53141,20.20.20.195,80,566,Yes
TCP,161.70.91.184,55846,20.20.20.107,80,566,Yes
TCP,114.116.239.185,61630,20.20.20.153,80,566,Yes
TCP,181.218.158.230,54222,20.20.20.79,80,1078,No
TCP,238.146.202.49,9567,20.20.20.137,80,1078,No
TCP,188.58.155.198,29843,20.20.20.59,80,1078,No
TCP,239.104.12.247,2908,20.20.20.55,80,1078,No
TCP,28.80.59.124,2263,20.20.20.103,80,1078,No
TCP,45.49.111.243,48971,20.20.20.155,80,566,Yes
TCP,162.105.108.24,60352,20.20.20.237,80,1078,No
TCP,60.195.99.119,48192,20.20.20.200,80,1078,No
TCP,84.239.92.78,17957,20.20.20.141,80,1078,No
TCP,34.169.21.29,29409,20.20.20.49,80,566,Yes
TCP,243.250.145.210,31699,20.20.20.79,80,566,Yes
TCP,206.166.39.146,65534,20.20.20.199,80,566,Yes
TCP,228.110.65.222,32450,20.20.20.200,80,566,Yes
TCP,127.80.134.114,24924,20.20.20.185,80,1078,No
TCP,2.74.57.83,52723,20.20.20.151,80,1078,No
TCP,168.155.137.112,28929,20.20.20.114,80,1078,No
TCP,232.19.211.251,6705,20.20.20.241,80,566,Yes
TCP,113.115.80.109,3315,20.20.20.63,80,566,Yes
TCP,254.114.240.116,45040,20.20.20.122,80,566,Yes
TCP,112.62.248.47,23760,20.20.20.147,80,1078,No
TCP,132.67.93.114,52532,20.20.20.150,80,566,Yes
TCP,243.113.88.162,17590,20.20.20.45,80,566,Yes
TCP,15.24.57.152,39943,20.20.20.40,80,566,Yes
TCP,200.119.148.29,10587,20.20.20.153,80,1078,No
TCP,140.253.41.231,64420,20.20.20.7,80,1078,No
TCP,164.143.155.113,54791,20.20.20.5,80,1078,No
TCP,160.232.82.94,16553,20.20.20.167,80,1078,No
TCP,251.16.178.199,62055,20.20.20.119,80,566,Yes
TCP,37.213.106.26,24546,20.20.20.31,80,566,Yes
TCP,14.58.201.30,42851,20.20.20.18,80,1078,No
TCP,118.113.172.100,41618,20.20.20.86,80,566,Yes
TCP,9.146.171.60,33095,20.20.20.157,80,566,Yes
TCP,199.142.178.79,12207,20.20.20.134,80,566,Yes
TCP,17.136.187.169,45401,20.20.20.198,80,1078,No
TCP,108.171.174.232,59685,20.20.20.188,80,1078,No
TCP,79.137.71.110,21679,20.20.20.31,80,1078,No
TCP,183.140.214.216,31258,20.20.20.48,80,1078,No
TCP,4.37.242.120,48413,20.20.20.237,80,566,Yes
TCP,82.251.37.103,44443,20.20.20.216,80,566,Yes
TCP,111.188.244.214,5976,20.20.20.72,80,566,Yes
TCP,253.59.177.190,3174,20.20.20.197,80,566,Yes
TCP,159.132.211.5,3590,20.20.20.203,80,1078,No
TCP,247.100.51.155,20797,20.20.20.65,80,566,Yes
TCP,20.42.240.221,24754,20.20.20.1,80,1078,No
TCP,59.64.177.145,18916,20.20.20.216,80,1078,No
TCP,111.191.141.186,61786,20.20.20.170,80,1078,No
TCP,124.48.99.196,31015,20.20.20.144,80,566,Yes
TCP,28.119.222.200,34635,20.20.20.191,80,566,Yes
TCP,226.132.68.159,49850,20.20.20.83,80,566,Yes
TCP,153.53.54.203,39001,20.20.20.75,80,1078,No
TCP,152.5.155.141,19181,20.20.20.55,80,1078,No
TCP,155.210.175.51,54522,20.20.20.165,80,566,Yes
TCP,127.248.1.182,19172,20.20.20.219,80,566,Yes
TCP,142.55.80.147,46920,20.20.20.190,80,566,Yes
TCP,224.166.116.2,57502,20.20.20.31,80,1078,No
TCP,183.198.44.57,45761,20.20.20.147,80,566,Yes
TCP,32.111.180.232,26471,20.20.20.143,80,566,Yes
TCP,9.195.118.155,6898,20.20.20.47,80,566,Yes
TCP,55.251.217.66,3909,20.20.20.9,80,566,Yes
TCP,168.115.194.216,37624,20.20.20.123,80,1078,No
TCP,40.139.250.117,55054,20.20.20.54,80,566,Yes
TCP,180.167.107.75,52712,20.20.20.185,80,1078,No
TCP,205.232.104.90,47956,20.20.20.177,80,1078,No
TCP,68.57.44.113,49822,20.20.20.180,80,566,Yes
TCP,194.1.47.93,13531,11.11.123.231,80,566,Yes
TCP,245.148.8.119,38315,11.11.196.25,80,566,Yes
TCP,138.191.49.243,35565,11.11.29.159,80,1078,No
TCP,230.31.207.129,13243,11.11.238.142,80,1078,No
TCP,196.209.179.180,50010,11.11.117.7,80,566,Yes
TCP,172.130.27.142,59775,11.11.121.224,80,566,Yes
TCP,148.134.29.224,9637,11.11.157.154,80,1078,No
TCP,22.155.158.243,30482,11.11.131.154,80,566,Yes
TCP,210.226.163.103,48563,11.11.202.32,80,1078,No
TCP,81.132.74.229,57919,11.11.225.11,80,1078,No
TCP,153.196.25.1,41538,11.11.16.251,80,566,Yes
TCP,22.197.28.205,40561,11.11.178.54,80,566,Yes
TCP,123.153.217.214,8502,11.11.131.161,80,566,Yes
TCP,154.69.51.229,38160,11.11.28.159,80,1078,No
TCP,47.213.52.3,44353,11.11.110.159,80,566,Yes
TCP,176.177.206.221,20466,11.11.34.200,80,566,Yes
TCP,240.103.129.242,64687,11.11.128.61,80,566,Yes
TCP,198.147.219.117,19754,11.11.101.164,80,566,Yes
TCP,246.137.145.142,5584,11.11.54.135,80,1078,No
TCP,132.212.227.126,22639,11.11.253.150,80,566,Yes
TCP,136.119.210.65,2795,11.11.182.72,80,1078,No
TCP,221.56.46.146,3500,11.11.205.191,80,1078,No
TCP,26.174.32.109,44593,11.11.176.249,80,566,Yes
TCP,215.144.72.228,17088,11.11.188.107,80,566,Yes
TCP,95.165.204.216,11875,11.11.148.139,80,566,Yes
TCP,196.117.12.112,24645,11.11.185.190,80,566,Yes
TCP,98.161.254.162,51878,11.11.185.111,80,1078,No
TCP,185.95.25.0,5112,11.11.30.238,80,566,Yes
TCP,236.155.206.122,32380,11.11.33.51,80,1078,No
TCP,77.126.133.228,31819,11.11.30.2,80,1078,No
TCP,36.172.108.217,63556,11.11.139.24,80,566,Yes
TCP,115.223.35.211,53789,11.11.130.55,80,1078,No
TCP,79.111.187.91,11855,11.11.109.23,80,566,Yes
TCP,28.33.123.224,39331,11.11.226.74,80,1078,No
TCP,130.198.70.242,3916,11.11.50.149,80,566,Yes
TCP,30.171.244.165,33228,11.11.52.97,80,1078,No
TCP,119.223.40.28,43697,11.11.104.196,80,566,Yes
TCP,181.134.170.233,47164,11.11.240.37,80,566,Yes
TCP,105.46.217.220,56603,11.11.100.234,80,566,Yes
TCP,196.170.67.144,5116,11.11.250.164,80,1078,No
TCP,251.68.5.41,54874,11.11.60.164,80,1078,No
TCP,41.191.47.231,19146,11.11.47.180,80,566,Yes
TCP,127.36.86.67,49308,11.11.189.220,80,566,Yes
TCP,102.212.191.193,54852,11.11.144.124,80,1078,No
TCP,188.201.134.215,21907,11.11.62.191,80,1078,No
TCP,30.83.246.253,18108,11.11.209.54,80,1078,No
TCP,207.105.79.225,5355,11.11.227.138,80,566,Yes
TCP,32.105.187.73,40434,11.11.165.245,80,1078,No
TCP,126.119.239.204,62602,11.11.196.60,80,566,Yes
TCP,43.125.254.20,22697,11.11.32.23,80,566,Yes
TCP,51.27.175.244,27423,11.11.104.79,80,1078,No
TCP,56.70.3.168,55877,11.11.69.168,80,1078,No
TCP,8.100.53.17,21764,11.11.2.238,80,1078,No
TCP,198.111.43.119,35850,11.11.60.59,80,566,Yes
TCP,170.40.92.15,56760,11.11.31.107,80,566,Yes
TCP,9.60.242.32,18716,11.11.190.150,80,566,Yes
TCP,90.184.196.206,36386,11.11.70.247,80,566,Yes
TCP,80.248.92.86,45031,11.11.37.193,80,1078,No
TCP,212.46.92.251,25510,11.11.121.113,80,566,Yes
TCP,7.25.97.252,46371,11.11.154.58,80,566,Yes
TCP,18.239.163.99,31993,11.11.32.32,80,566,Yes
TCP,204.217.66.189,19513,11.11.111.18,80,1078,No
TCP,126.11.202.155,56315,11.11.116.74,80,1078,No
TCP,13.115.179.183,16014,11.11.217.228,80,1078,No
TCP,38.196.20.177,29066,11.11.178.145,80,566,Yes
TCP,149.62.147.174,50982,11.11.125.171,80,1078,No
TCP,40.182.199.208,2411,11.11.23.94,80,1078,No
TCP,221.74.161.3,10277,11.11.65.43,80,1078,No
TCP,93.98.54.91,18163,11.11.211.194,80,566,Yes
TCP,22.72.168.88,14774,11.11.184.189,80,1078,No
TCP,144.133.0.67,20056,11.11.30.124,80,1078,No
TCP,31.41.2.132,58180,11.11.135.236,80,566,Yes
TCP,23.120.110.195,54450,11.11.148.81,80,566,Yes
TCP,133.145.41.225,16976,11.11.16.158,80,566,Yes
TCP,16.22.50.14,3836,11.11.177.29,80,1078,No
TCP,134.186.251.173,63124,11.11.116.224,80,566,Yes
TCP,255.20.217.18,5369,11.11.190.196,80,1078,No
TCP,48.111.252.221,1336,11.11.153.64,80,566,Yes
TCP,2.189.149.162,7787,11.11.86.94,80,566,Yes
TCP,90.103.69.84,22586,11.11.125.121,80,566,Yes
TCP,210.47.114.216,25766,11.11.201.246,80,1078,No
TCP,59.54.195.88,39724,11.11.70.255,80,1078,No
TCP,200.250.250.121,63281,11.11.204.43,80,1078,No
TCP,157.14.130.21,26770,11.11.153.164,80,566,Yes
TCP,129.20.42.111,28845,11.11.14.56,80,1078,No
TCP,18.169.232.176,18057,11.11.226.83,80,566,Yes
TCP,139.237.11.124,10664,11.11.145.208,80,1078,No
TCP,151.163.254.235,7322,11.11.8.210,80,566,Yes
TCP,218.65.68.106,48742,11.11.250.236,80,566,Yes
TCP,133.44.87.195,40266,11.11.205.5,80,566,Yes
TCP,232.36.115.162,31815,11.11.59.168,80,566,Yes
TCP,193.41.48.134,36938,11.11.238.115,80,1078,No
TCP,8.234.247.136,3109,11.11.241.121,80,1078,No
TCP,73.236.94.139,62060,11.11.250.227,80,1078,No
TCP,11.6.57.162,20686,11.11.6.79,80,566,Yes
TCP,51.94.243.53,55239,11.11.197.232,80,566,Yes
TCP,204.122.124.194,5581,11.11.18.145,80,1078,No
TCP,30.153.170.32,61423,11.11.13.229,80,1078,No
TCP,29.57.111.96,24827,11.11.156.140,80,1078,No
TCP,17.177.254.140,38223,11.11.208.163,80,1078,No
