protocol,src_addr,src_port,dst_addr,dst_port,length,suspicious
TCP,141.46.221.175,29428,20.20.20.234,80,1078,No
TCP,94.113.73.203,29869,20.20.20.145,80,1078,No
TCP,60.86.2.171,56413,20.20.20.140,80,1078,No
TCP,248.134.191.245,49845,20.20.20.238,80,566,No
TCP,214.200.207.155,21262,20.20.20.9,80,566,No
TCP,240.158.6.91,46233,20.20.20.213,80,1078,No
TCP,25.94.162.235,53969,20.20.20.196,80,1078,No
TCP,217.85.172.83,54498,20.20.20.205,80,566,No
TCP,99.21.181.103,61988,20.20.20.87,80,566,No
TCP,56.237.36.115,9909,20.20.20.132,80,1078,No
TCP,169.120.148.29,20670,20.20.20.41,80,1078,No
TCP,120.4.174.65,51732,20.20.20.102,80,1078,No
TCP,39.184.14.16,35908,20.20.20.15,80,566,No
TCP,145.171.203.214,29060,20.20.20.49,80,1078,No
TCP,222.31.114.181,23996,20.20.20.165,80,1078,No
TCP,22.107.77.63,7462,20.20.20.57,80,1078,No
TCP,241.47.152.238,5390,20.20.20.159,80,1078,No
TCP,45.50.92.98,16254,20.20.20.166,80,566,No
TCP,233.63.68.195,65373,20.20.20.174,80,1078,No
TCP,77.228.77.61,51813,20.20.20.169,80,1078,No
TCP,192.103.9.229,7137,20.20.20.65,80,1078,No
TCP,125.88.216.194,5969,20.20.20.51,80,566,No
TCP,13.43.218.42,10180,20.20.20.166,80,1078,No
TCP,76.224.174.104,36320,20.20.20.123,80,566,No
TCP,68.71.55.125,61399,20.20.20.85,80,1078,No
TCP,244.141.117.177,61766,20.20.20.70,80,566,No
TCP,175.180.224.183,7047,20.20.20.177,80,566,No
TCP,35.49.212.50,22762,20.20.20.160,80,566,No
TCP,92.251.122.28,21344,20.20.20.170,80,566,No
TCP,253.110.83.51,26227,20.20.20.142,80,566,No
TCP,74.18.149.117,39355,20.20.20.251,80,1078,No
TCP,119.111.187.39,49607,20.20.20.140,80,1078,No
TCP,236.38.211.156,15661,10.10.2.182,80,1078,No
TCP,204.18.110.100,41794,10.10.1.45,80,1078,No
TCP,214.189.218.88,12438,10.10.197.64,80,566,No
TCP,35.23.72.107,1446,10.10.189.146,80,566,No
TCP,147.246.185.53,17771,10.10.116.180,80,1078,No
TCP,90.78.246.87,36689,10.10.185.83,80,1078,No
TCP,48.183.142.225,59566,10.10.119.64,80,1078,No
TCP,12.210.131.1,31865,10.10.73.93,80,566,No
TCP,72.40.46.240,8195,10.10.26.255,80,566,No
TCP,212.166.52.4,53705,10.10.24.64,80,1078,No
TCP,123.249.103.28,40641,10.10.84.235,80,566,No
TCP,160.94.91.96,45836,10.10.65.102,80,566,No
TCP,136.140.60.70,34060,10.10.109.97,80,566,No
TCP,182.240.46.57,20895,10.10.92.16,80,566,No
TCP,247.65.37.37,23246,10.10.69.122,80,1078,No
TCP,239.235.208.193,57298,10.10.133.195,80,566,No
TCP,135.221.15.135,14061,10.10.227.7,80,566,No
TCP,124.209.14.92,48352,10.10.89.175,80,566,No
TCP,180.171.130.110,2295,10.10.234.152,80,566,No
TCP,82.176.167.241,10989,10.10.199.23,80,566,No
TCP,7.86.182.230,56510,10.10.202.251,80,566,No
TCP,42.189.226.186,16945,10.10.210.201,80,1078,No
TCP,255.80.39.91,50903,10.10.70.133,80,1078,No
TCP,72.99.37.220,21531,10.10.232.78,80,566,No
TCP,6.217.93.2,33758,10.10.213.153,80,566,No
TCP,33.156.20.179,45329,10.10.203.142,80,566,No
TCP,184.92.202.91,7870,10.10.225.62,80,1078,No
TCP,81.21.65.123,13115,10.10.255.198,80,566,No
TCP,175.161.137.119,16292,10.10.101.53,80,1078,No
TCP,205.239.221.44,13394,10.10.88.202,80,1078,No
TCP,4.53.82.0,44970,10.10.197.116,80,1078,No
TCP,7.139.165.136,55982,10.10.228.148,80,566,No
TCP,238.242.217.98,50608,10.10.245.17,80,566,No
TCP,172.108.241.17,24816,10.10.118.151,80,1078,No
TCP,171.122.83.143,46773,10.10.230.188,80,566,No
TCP,249.73.57.13,29057,10.10.13.214,80,1078,No
TCP,155.165.95.247,46448,10.10.207.233,80,566,No
TCP,86.123.233.177,60430,10.10.160.103,80,1078,No
TCP,8.213.21.27,64621,10.10.57.16,80,566,No
TCP,117.119.68.177,28051,10.10.222.252,80,1078,No
TCP,245.211.115.96,3677,10.10.97.214,80,1078,No
TCP,124.46.149.14,49569,10.10.203.6,80,566,No
TCP,216.61.0.39,13693,10.10.232.65,80,1078,No
TCP,75.102.232.21,15385,10.10.176.175,80,566,No
TCP,19.177.223.124,60840,10.10.110.40,80,1078,No
TCP,99.16.44.186,63659,10.10.120.66,80,1078,No
TCP,178.54.85.124,49797,10.10.118.198,80,566,No
TCP,42.254.1.183,51648,10.10.56.45,80,1078,No
TCP,187.224.46.95,50907,10.10.185.132,80,1078,No
TCP,67.215.185.90,54632,10.10.70.130,80,1078,No
TCP,3.155.212.228,53247,10.10.19.217,80,1078,No
TCP,114.100.185.158,32838,10.10.212.84,80,1078,No
TCP,78.195.107.143,44663,10.10.224.3,80,566,No
TCP,128.117.245.95,7803,10.10.122.32,80,566,No
TCP,66.204.241.180,27682,10.10.24.4,80,566,No
TCP,213.99.14.21,19463,10.10.18.186,80,1078,No
TCP,125.201.122.181,9297,10.10.62.200,80,566,No
TCP,216.174.42.10,13704,10.10.138.17,80,566,No
TCP,7.145.247.170,38893,10.10.243.146,80,566,No
TCP,4.21.139.81,17139,10.10.196.203,80,566,No
TCP,231.224.3.222,9212,10.10.252.113,80,1078,No
TCP,5.119.42.106,10685,10.10.101.14,80,566,No
TCP,63.158.22.16,37414,10.10.223.87,80,566,No
TCP,62.48.91.95,54323,10.10.53.88,80,566,No
TCP,54.202.86.167,3778,10.10.55.115,80,566,No
TCP,222.62.254.90,65492,10.10.59.122,80,1078,No
TCP,27.229.7.129,53494,10.10.96.188,80,566,No
TCP,169.214.39.86,2284,10.10.42.64,80,1078,No
TCP,231.73.11.191,44666,10.10.48.32,80,566,No
TCP,223.2.72.105,8191,10.10.85.195,80,566,No
TCP,30.104.220.206,20784,10.10.129.11,80,566,No
TCP,254.240.122.123,7683,10.10.82.188,80,1078,No
TCP,179.57.56.215,57379,10.10.53.179,80,566,No
TCP,108.161.179.68,24593,10.10.111.250,80,566,No
TCP,128.2.53.0,57494,10.10.56.29,80,566,No
TCP,93.207.13.171,50695,10.10.108.222,80,566,No
TCP,62.236.132.83,5647,10.10.174.236,80,566,No
TCP,28.253.156.30,13396,10.10.167.163,80,566,No
TCP,142.163.250.185,11610,10.10.201.153,80,1078,No
TCP,219.226.116.211,28078,10.10.142.62,80,1078,No
TCP,189.238.243.183,27258,10.10.36.232,80,1078,No
TCP,177.151.66.205,19165,10.10.80.121,80,566,No
TCP,88.97.140.40,13205,10.10.116.101,80,566,No
TCP,22.220.195.153,54727,10.10.137.67,80,1078,No
TCP,30.30.83.146,38648,10.10.40.33,80,566,No
TCP,70.227.12.101,38354,10.10.187.203,80,566,No
TCP,197.109.23.111,41480,10.10.6.93,80,566,No
TCP,249.66.252.20,20898,10.10.178.128,80,1078,No
TCP,7.244.95.247,16381,10.10.83.180,80,1078,No
TCP,249.102.160.147,11186,10.10.168.144,80,1078,No
TCP,188.191.130.226,41848,10.10.243.232,80,566,No
TCP,88.61.97.232,2973,10.10.210.248,80,566,No
TCP,233.152.129.12,46428,10.10.7.251,80,566,No
TCP,55.72.217.120,17012,10.10.33.137,80,1078,No
TCP,244.242.19.191,7709,10.10.250.25,80,566,No
TCP,15.82.141.163,61628,10.10.117.244,80,566,No
TCP,142.217.27.224,60424,10.10.196.116,80,1078,No
TCP,121.167.184.5,39051,10.10.54.231,80,1078,No
TCP,87.208.202.41,48155,10.10.166.115,80,1078,No
TCP,141.240.74.146,32831,10.10.216.211,80,1078,No
TCP,201.221.156.125,49194,10.10.166.166,80,566,No
TCP,207.88.168.201,17383,10.10.139.106,80,1078,No
TCP,38.254.21.48,60892,10.10.36.156,80,566,No
TCP,85.121.175.58,14357,10.10.195.176,80,566,No
TCP,90.228.206.38,42332,10.10.154.205,80,566,No
TCP,171.35.241.76,7084,10.10.13.207,80,566,No
TCP,156.19.80.132,52903,10.10.128.65,80,566,No
TCP,243.41.61.248,37362,10.10.113.214,80,1078,No
TCP,135.133.143.241,17558,10.10.155.163,80,1078,No
TCP,90.160.20.81,62414,10.10.227.34,80,566,No
TCP,31.56.77.34,63812,10.10.253.149,80,566,No
TCP,144.72.52.39,25268,10.10.246.0,80,1078,No
TCP,146.102.250.143,30625,10.10.104.215,80,566,No
TCP,136.128.246.220,38603,10.10.27.0,80,566,No
TCP,76.255.102.162,4791,10.10.61.195,80,1078,No
TCP,7.67.152.25,65513,10.10.180.195,80,1078,No
TCP,215.183.208.102,41290,10.10.73.154,80,566,No
TCP,222.75.98.10,23375,10.10.84.198,80,1078,No
TCP,243.137.70.232,2851,10.10.234.95,80,1078,No
TCP,92.147.242.102,12516,10.10.47.65,80,566,No
TCP,43.78.143.81,49911,10.10.155.77,80,566,No
TCP,56.53.195.11,62758,10.10.41.232,80,566,No
TCP,8.248.69.138,14577,10.10.139.30,80,1078,No
TCP,90.31.187.235,21007,10.10.4.136,80,566,No
TCP,156.247.225.202,62322,10.10.182.12,80,566,No
TCP,186.121.83.106,13321,10.10.127.66,80,1078,No
TCP,125.78.233.14,6929,10.10.50.31,80,566,No
TCP,120.248.228.248,38299,10.10.194.216,80,566,No
TCP,192.65.235.122,58160,10.10.189.20,80,1078,No
TCP,138.200.70.215,62686,10.10.77.71,80,566,No
TCP,181.145.38.181,1534,10.10.181.4,80,1078,No
TCP,220.207.99.234,64640,10.10.7.45,80,566,No
TCP,53.117.189.213,2237,10.10.23.90,80,566,No
TCP,224.64.176.59,25631,10.10.57.111,80,1078,No
TCP,190.140.196.220,42346,10.10.15.153,80,1078,No
TCP,235.172.128.236,5013,10.10.37.225,80,1078,No
TCP,112.199.136.17,44785,10.10.89.130,80,1078,No
TCP,118.174.155.144,41863,10.10.182.164,80,1078,No
TCP,235.74.125.9,41195,10.10.90.163,80,566,No
TCP,231.185.215.51,11469,10.10.225.157,80,566,No
TCP,223.25.173.228,42045,10.10.227.197,80,1078,No
TCP,130.128.183.145,3458,10.10.78.152,80,1078,No
TCP,67.232.101.146,10536,10.10.115.36,80,1078,No
TCP,90.72.89.209,48122,10.10.71.150,80,566,No
TCP,96.184.234.72,3423,10.10.203.99,80,1078,No
TCP,44.147.230.200,53443,10.10.69.30,80,1078,No
TCP,185.107.159.199,15673,10.10.174.155,80,566,No
TCP,72.135.253.67,52609,10.10.33.201,80,566,No
TCP,22.16.93.125,43995,10.10.171.250,80,1078,No
TCP,71.72.71.228,38578,10.10.233.230,80,566,No
TCP,236.53.51.42,2942,10.10.19.38,80,566,No
TCP,243.124.181.41,56892,10.10.146.154,80,1078,No
TCP,216.79.28.235,32265,10.10.16.71,80,1078,No
TCP,125.177.217.181,43493,10.10.203.128,80,1078,No
TCP,107.177.176.30,5944,10.10.85.255,80,566,No
TCP,155.157.77.107,9592,10.10.237.5,80,566,No
TCP,194.44.70.100,10748,10.10.233.214,80,1078,No
TCP,60.167.12.55,30044,10.10.28.3,80,566,No
TCP,145.43.1.142,19802,10.10.200.204,80,566,No
TCP,107.60.176.16,15410,10.10.237.253,80,1078,No
TCP,39.143.130.125,47034,10.10.36.170,80,1078,No
TCP,105.208.4.35,58619,10.10.151.19,80,566,No
TCP,49.37.186.122,55589,10.10.25.118,80,566,No
TCP,8.31.213.25,2901,10.10.164.89,80,1078,No
TCP,208.238.82.238,30084,10.10.174.200,80,566,No
TCP,113.6.168.151,8914,10.10.12.236,80,1078,No
TCP,255.85.124.149,40072,10.10.188.32,80,1078,No
TCP,207.11.99.188,33021,10.10.170.95,80,566,No
TCP,113.219.179.35,17762,10.10.60.93,80,1078,No
TCP,143.191.11.57,43802,10.10.206.104,80,1078,No
TCP,121.82.199.107,47258,10.10.109.2,80,566,No
TCP,252.247.202.189,36637,10.10.151.165,80,1078,No
TCP,248.57.145.210,15427,10.10.40.225,80,566,No
TCP,129.132.142.74,48108,10.10.189.180,80,1078,No
TCP,202.185.86.227,58303,10.10.12.165,80,1078,No
TCP,130.211.80.30,62300,10.10.189.182,80,1078,No
TCP,243.189.157.42,30411,10.10.196.120,80,1078,No
TCP,213.77.188.29,35313,10.10.217.130,80,1078,No
TCP,13.205.180.199,3967,10.10.189.185,80,1078,No
TCP,202.138.225.28,1479,10.10.2.12,80,566,No
TCP,73.90.51.167,50191,10.10.154.70,80,566,No
TCP,224.235.96.151,18775,10.10.55.80,80,566,No
TCP,94.202.123.115,42748,10.10.89.214,80,1078,No
TCP,97.29.35.22,55043,10.10.209.112,80,566,No
TCP,27.149.151.138,37399,10.10.18.135,80,1078,No
TCP,243.217.241.134,40696,10.10.104.106,80,566,No
TCP,245.127.23.131,41127,10.10.93.163,80,566,No
TCP,157.208.3.123,33972,10.10.18.174,80,1078,No
TCP,102.209.68.113,39002,10.10.28.23,80,1078,No
TCP,191.159.229.229,28742,10.10.202.17,80,566,No
TCP,241.53.1.186,35104,10.10.18.111,80,566,No
TCP,235.108.139.66,44634,10.10.46.67,80,566,No
TCP,135.103.47.60,12482,10.10.57.149,80,1078,No
TCP,231.208.27.56,5484,10.10.160.133,80,1078,No
TCP,46.245.243.144,14507,10.10.105.83,80,1078,No
TCP,247.138.42.253,49392,10.10.236.83,80,1078,No
TCP,229.239.227.236,15850,10.10.2.234,80,1078,No
TCP,52.171.122.194,2904,10.10.183.30,80,566,No
TCP,73.209.44.209,22724,10.10.49.27,80,566,No
TCP,116.68.69.155,45250,10.10.112.0,80,566,No
